reco_id_curr,f_number_of_instalment_num,f_installment_due_date,f_installment_due_date,f_days_entry_payment,f_first_payment_requested,f_payment
26afbd54a904ed9cb14e438bd42e9af0,1,-210.0,-210.0,-213.0,9286.42,9286.42
26b148385ea5f12481587846f6ae110e,1,-613.0,-613.0,-613.0,84.555,84.555
26b37cd159f9ac810dabe560a0c6e46e,1,-68.0,-68.0,-68.0,444.555,444.555
26b4c226cdeb353c5b49ca993af3456e,1,-2120.0,-2120.0,-2120.0,1773.31,1773.31
26b5ea46a1452d66b59af383577271a9,1,-33.0,-33.0,-40.0,14877.3,14877.3
26bc22b2e409a912418ace62e6eeef2b,1,-2114.0,-2114.0,-2129.0,9000.0,9000.0
26c0c1aa518d8aa072086501f6f8b3b0,1,-110.0,-110.0,-110.0,261.36,261.36
26c798fdccf3e4728a60a04828a11742,3,-1597.0,-1597.0,-1597.0,483.75,483.75
26c79c9f893fd6a7bb1a875f46276e59,1,-1704.0,-1704.0,-1704.0,1762.24,1762.24
26c986cd70b18e001dae685d6c357e86,1,-2528.0,-2528.0,-2528.0,4500.0,4500.0
26cae08299e865c2b26333b728222127,1,-625.0,-625.0,-626.0,13586.6,13586.6
26cbac1fab435880a138cd6ef923046d,1,-72.0,-72.0,-72.0,1359.9,1359.9
26d4b54ec29bb78fa0a10b3559020a42,1,-121.0,-121.0,-121.0,40881.9,40881.9
26dc16491d36ef9c93839bc9ce1e4994,1,-34.0,-34.0,-35.0,7407.54,7407.54
26e00109570269643e01823fd9739dc2,4,-2212.0,-2212.0,-2212.0,784.26,784.26
26e46ad4f17dbd460e3131334833c73a,10,-2031.0,-2031.0,-2035.0,9000.0,9000.0
26e5d631fd7c8ee9b019f92c45b95dd5,1,-178.0,-178.0,-188.0,22500.0,22500.0
26edb036adbac782fa51c6c732995651,1,-2794.0,-2794.0,-2794.0,163.215,163.215
26f25fa82b964234388c35a38ef88acb,1,-193.0,-193.0,-193.0,114.075,114.075
26f480aa68f39e22b713dc9bfc776780,1,-40.0,-40.0,-49.0,6419.97,6419.97
26fb90144d19f6f69ac5f72f4be02429,1,-121.0,-121.0,-125.0,4445.19,4445.19
26fc124d14d9733698f9c31b9f12b75f,1,-1234.0,-1234.0,-1234.0,2250.0,2250.0
26fe0cfc78ed2202a5cb4937ab093782,1,-180.0,-180.0,-180.0,19043.4,19043.4
27034e16f8fd1b2ac8141ebc2072b0d8,1,-429.0,-429.0,-442.0,8555.76,8555.76
2708bd65cf7109a42c039a784a0b1467,1,-77.0,-77.0,-92.0,4046.08,2250.0
2709057209cbdf5de3c14e4de17e0642,1,-207.0,-207.0,-207.0,18000.0,18000.0
27098601dfbd8c3cf2f8370c1f3e5922,1,-1080.0,-1080.0,-1109.0,539.595,539.595
270f19aa3eede80942fa17547e90ebd2,1,-47.0,-47.0,-47.0,2527.47,2527.47
27218b9d6ba8c0f129b3bdd34ba17c3f,1,-599.0,-599.0,-599.0,1968.61,1968.61
272d65442a09b5aed7bd7336d9fafd13,1,-103.0,-103.0,-103.0,2142.99,2142.99
272db1641c1ad0c91d891f3803b6bcf5,1,-306.0,-306.0,-306.0,339.39,339.39
272dd10ad9310f1424d52217e80a0222,1,-432.0,-432.0,-445.0,3865.32,3865.32
272e00a6c097998658d53ad64eccda41,1,-204.0,-204.0,-204.0,13752.7,13752.7
27371726a1951e0bef263f080f004283,1,-2168.0,-2168.0,-2168.0,1059.48,1059.48
2739eac4125dbf51326bbb5ebb6d2b91,1,-1491.0,-1491.0,-1494.0,2250.0,2250.0
27430c38535c9c30dab0a18bf74d60d6,1,-620.0,-620.0,-620.0,6.66,6.66
274743f24bf7376345ad74aeeadf8e16,1,-544.0,-544.0,-544.0,481.455,481.455
274cef21078f8c4672948ff5565a8c58,1,-489.0,-489.0,-489.0,297902.0,297902.0
2750a9fe525a97602cab5bc37eb64b07,1,-646.0,-646.0,-646.0,2099.25,2099.25
275375b6b438e9122bd7da10bf7c6cc2,1,-2461.0,-2461.0,-2461.0,1084.77,1084.77
2753a051e9f5a622914b30a7681eb4b7,1,-109.0,-109.0,-109.0,0.81,0.81
27586031239717a0254b3490e0629cad,1,-1769.0,-1769.0,-1774.0,6750.0,6750.0
275894ffe88d9bb011e871234a03f83b,1,-225.0,-225.0,-225.0,357.48,357.48
275da0e6f11b28821bdf0e247ecf4cef,10,-2539.0,-2539.0,-2539.0,4500.0,4500.0
275db36cb972e5d47ed21a1a4a27a52a,1,-167.0,-167.0,-167.0,2250.0,2250.0
2764a4c1623e6803b24a134c01bf807d,1,-1485.0,-1485.0,-1486.0,9450.0,9450.0
2773a5af41b1e9a3f2f0bea262984f2e,1,-82.0,-82.0,-82.0,2920.5,2920.5
2777dcb0f39aa8353b9d4c89f115adb5,1,-550.0,-550.0,-550.0,1045.21,1045.21
277cac7dcf8ebbedc13299e1543c70ed,1,-491.0,-491.0,-491.0,3225.87,3225.87
277fadb33c4384af01b8159266bd8c31,1,-444.0,-444.0,-444.0,149.49,149.49
278286605833816c9b362eefc5321485,1,-24.0,-24.0,-37.0,16243.0,16243.0
279104b7a97443716f836c3d32a809fc,1,-1986.0,-1986.0,-2002.0,6750.0,6750.0
27948e0a3c4d1bc581e8e7138ae56f7f,1,-31.0,-31.0,-32.0,13500.0,13500.0
279bc1c7c09a5ff5c64d0376e13d53aa,1,-221.0,-221.0,-237.0,2341.53,91.53
27a0b997b16e0d562a736bb7ff4dd4ba,1,-1820.0,-1820.0,-1820.0,9000.0,9000.0
27a2d693829abf3e3cc6869e83737d4b,1,-897.0,-897.0,-897.0,22500.0,22500.0
27a4fecf181e962fa4fbbe9c0517a936,1,-309.0,-309.0,-309.0,179526.0,179526.0
27a8ce8802edcf90aad16537eab3eb42,1,-1987.0,-1987.0,-1999.0,9000.0,9000.0
27aa83cdf8162ac76498973ab24254fc,1,-623.0,-623.0,-623.0,126063.0,126063.0
27b4abff8a25a05e8fa3e1244336647b,26,-130.0,-130.0,-130.0,409.86,409.86
27b55a542e1ed4292a7ad88fa2806e65,1,-37.0,-37.0,-37.0,288.855,288.855
27b60c9b86a43ee14033dc340112ff07,1,-362.0,-362.0,-362.0,67500.0,67500.0
27c4cafca4bb74a81fa518cc96327369,1,-493.0,-493.0,-501.0,42908.0,42908.0
27c798146879a708eab4c3ffb51ff73a,1,-21.0,-21.0,-21.0,1316.03,1316.03
27c8b21fbb8f00e845e45ab589f0f80b,1,-588.0,-588.0,-588.0,506.43,506.43
27c900d33d3c827cdcb88a13313f2795,1,-473.0,-473.0,-476.0,2250.0,2250.0
27cdafa556a5d8158defa41f72047c75,1,-92.0,-92.0,-92.0,17.865,17.865
27d3228dab2463b98c76aafdb2ebcda1,1,-1257.0,-1257.0,-1257.0,201.015,201.015
27d471067bc8e32f3b703167f79a9b28,1,-336.0,-336.0,-336.0,2080.49,2080.49
27e1eee8fb2f7bb4c5fb170ecb4705a0,1,-1259.0,-1259.0,-1244.0,6750.0,4500.0
27e44989cb58acc3f2fde6572a40723b,1,-727.0,-727.0,-727.0,3933.18,3933.18
27e87cc851baee4401e8eed1d89fa6ba,1,-77.0,-77.0,-77.0,43.785,43.785
27f4191c5f12cc6964c4c260d80fc7bd,1,-1538.0,-1538.0,-1538.0,139.455,139.455
27f4595072c32805f9ad2c99fdfa5a21,1,-836.0,-836.0,-846.0,6142.41,6142.41
27f4ecbca9fce0d6af74bac7a8dda523,1,-78.0,-78.0,-78.0,193.59,193.59
27f8d55f9db3b54c24acb5fba87f9b0a,1,-1168.0,-1168.0,-1168.0,203.94,203.94
2803f64780ee7286c09a5f17fca95218,1,-1700.0,-1700.0,-1708.0,6750.0,6750.0
280a3dc052cf6c2ebcf249dfaa0e2102,1,-230.0,-230.0,-230.0,31500.0,31500.0
28102a7bf5e0aeb8ac10a522c6bd79bd,1,-77.0,-77.0,-77.0,6745.5,6745.5
2813a4002eec0c756d6d60f7ae87cc9c,1,-165.0,-165.0,-177.0,2437.56,2437.56
281815ce772f4d29768e82bd79d24a62,22,-393.0,-393.0,-400.0,4050.0,4050.0
28187f5ceb01f0fdf60e873520fc60ed,1,-167.0,-167.0,-181.0,7374.19,7374.19
2818a603fa298bb1e8d03607e38d3fa5,1,-1791.0,-1791.0,-1791.0,2250.0,2250.0
281aa877c218c0830f92415fe61ddae0,1,-1291.0,-1291.0,-1291.0,1460.97,1460.97
281c1a8e921b6a37d5fd6d11343f3be2,1,-193.0,-193.0,-206.0,2250.0,2250.0
2829db52bcec675ba817a78da23fbaa5,1,-83.0,-83.0,-83.0,225.0,225.0
282a7e939d73b1c3fe15f5fa929219ef,1,-183.0,-183.0,-183.0,6873.52,6873.52
28384768811f51b6b2ba2354e405f5dc,1,-25.0,-25.0,-34.0,9775.71,9775.71
283c3cde8c1a988dc4d52da2bafec674,1,-398.0,-398.0,-398.0,2.115,2.115
283c6ad1d04a4527f44b5dcfc4826812,3,-2797.0,-2797.0,-2801.0,9000.0,6750.0
284577d3ac5da4d7fba4f2a196d6af56,1,-2253.0,-2253.0,-2259.0,3375.0,3375.0
2847fb7a5b0949c10cfc743061e8888f,1,-774.0,-774.0,-774.0,112.185,112.185
284895d163dafa535304d5bac570bd7b,1,-17.0,-17.0,-17.0,18000.0,18000.0
284d16c9adb98b128b97f32adce56010,1,-2248.0,-2248.0,-2255.0,6750.0,6750.0
284fa1a6461f18500ba612bdfe0cd113,1,-27.0,-27.0,-27.0,8145.23,8145.23
28504451947673fdef861fd60bd5a635,1,-42.0,-42.0,-42.0,4500.0,4500.0
285111110e3341900dc8743bb2587e6c,1,-2186.0,-2186.0,-2186.0,9000.0,9000.0
2855cd37242f8cc47447e912bfc8cd80,1,-350.0,-350.0,-350.0,4856.31,4856.31
2859d1f8e31a76afd5d35cb089e674a6,1,-1910.0,-1910.0,-1910.0,5871.6,5871.6
2860ba1640605f4b0261774773d4bd0e,1,-422.0,-422.0,-427.0,2250.0,2250.0
2860fe4ff0724bc83a40d1e733e474a2,1,-226.0,-226.0,-226.0,11250.0,11250.0
2865f7954e76f28ab255e1cdb6a88428,1,-1699.0,-1699.0,-1673.0,6750.0,6750.0
286ff70dd7cadfb1af8d515f405d1fe6,1,-125.0,-125.0,-125.0,396.54,396.54
28703a940ef79613d54456e23fe98a3a,1,-129.0,-129.0,-148.0,355.5,86.085
287503a163739de384d66743923a6ab9,1,-1891.0,-1891.0,-1891.0,135.0,135.0
28784138c84cb292c750902809c4f789,1,-383.0,-383.0,-389.0,2389.46,2389.46
287a45c8ec91cacd05d3453197ab3b00,1,-208.0,-208.0,-215.0,30217.8,30217.8
287b4a91e39fb0dc9aa322b69136d5aa,3,-2056.0,-2056.0,-2064.0,9000.0,9000.0
2880d71ac1b417b9772f4bfe8c723875,1,-691.0,-691.0,-691.0,299.655,299.655
288f2de30071a2182634e2c2f41b338a,1,-171.0,-171.0,-171.0,90000.0,90000.0
28969798ed898a4bbc56996eea938c7c,1,-642.0,-642.0,-642.0,103.95,103.95
28973019eea2c28718b76ea50b2cdacc,1,-2403.0,-2403.0,-2433.0,46.8,46.8
289c80c54dca09491903cb8b65e5242e,1,-31.0,-31.0,-31.0,48.51,48.51
289e758c7a9e54e4141148637b4c0424,1,-180.0,-180.0,-187.0,10509.5,10509.5
28ba6f95304b7a294717a447a0da566c,1,-194.0,-194.0,-207.0,4435.47,4435.47
28bbae1e9b59645a8faeb97a55d022f9,1,-179.0,-179.0,-191.0,20749.4,20749.4
28bbb6a995f0b2d6eca5a00e57587b61,1,-99.0,-99.0,-109.0,2250.0,2250.0
28d1ec8a18efaf00e06bd3bb74129739,1,-181.0,-181.0,-195.0,6044.58,6044.58
28d32ab92fe746ebfbb753e0c06c01d5,1,-1073.0,-1073.0,-1102.0,67.5,67.5
28d6adbc52c8c06a19e1f29b8457bc94,1,-8.0,-8.0,-8.0,7379.6,7379.6
28d869c69f0db2f0ce2e51e9f4af09df,3,-1598.0,-1598.0,-1598.0,22500.0,22500.0
28e3a4b7ee04618c4ee8aca1c2475eb3,1,-98.0,-98.0,-98.0,104.085,104.085
28e53863c7dbe0a8a6ef95e98171cc52,1,-99.0,-99.0,-116.0,2250.0,2250.0
28e5c87b9db56ee1e9a1624a51db5d3a,1,-261.0,-261.0,-273.0,4794.66,4794.66
28edb6b6314c98a0071513da338b67a6,1,-141.0,-141.0,-144.0,2286.45,2286.45
28f38e8d0a7728d73b30deaf3dbcfb27,1,-109.0,-109.0,-109.0,13500.0,13500.0
28f4d8f104eeb3cf5c3bf955bb52e54c,1,-125.0,-125.0,-125.0,13500.0,13500.0
28f4e37aef85f921697103f801a01222,1,-286.0,-286.0,-286.0,20250.0,20250.0
28f5f815fa3114ed54117af2dd642e1f,2,-2068.0,-2068.0,-2079.0,2250.0,2250.0
290efa92bb73f976a4d96fb94d49b9e5,1,-682.0,-682.0,-682.0,49500.0,49500.0
29159715ac9655b8274a7f2551d0b885,1,-272.0,-272.0,-272.0,306.18,306.18
292a7170b814b6d9b28bb436bd7dde7a,1,-262.0,-262.0,-262.0,2222.96,2222.96
292ab68baf41b4476a5fe90d1d536bdd,1,-812.0,-812.0,-812.0,5717.29,5717.29
292ea3c100b886394a474b0d2af1e4ac,1,-2029.0,-2029.0,-2033.0,3375.0,3375.0
2932f52516c194d18502667a9045437a,1,-13.0,-13.0,-12.0,8755.2,8755.2
29352a496b262c74927f01fffd908577,1,-1318.0,-1318.0,-1334.0,9000.0,8550.0
293980636b8e947bcf5d3fe8655775e3,8,-2503.0,-2503.0,-2503.0,2013.21,2013.21
2944527c8b46bf72df54cb0f2b8c87c0,1,-1169.0,-1169.0,-1182.0,14643.9,14643.9
2944e02dc0e6e0ba376aea2c8575b682,1,-14.0,-14.0,-14.0,37800.0,37800.0
294bb83c6b16fd49b4b29b275f319000,1,-140.0,-140.0,-140.0,45000.0,45000.0
294f00835d62434e9338dc8a4d909578,1,-1173.0,-1173.0,-1174.0,9282.92,9282.92
2950e297a309799e2c736a43f1695db4,2,-37.0,-37.0,-37.0,2577.65,2577.65
2970b5e6c80e94e7a2b25b3d318d84d6,1,-32.0,-32.0,-32.0,238.59,238.59
297b294d0a6d4ae0ffa3ea0016c65ee6,1,-22.0,-22.0,-22.0,133.245,133.245
297c6d2f391386d167b1919b07adb65d,12,-1710.0,-1710.0,-1710.0,141.66,141.66
29828c2edb08a7e00be8dd9e34d74b30,1,-220.0,-220.0,-220.0,45.0,45.0
2984db7e143316fb81837a1585a0dd8e,1,-111.0,-111.0,-115.0,13805.8,13805.8
29879f343d2e4d8f66ee6f6274d4c2d0,1,-7.0,-7.0,-25.0,10333.9,10333.9
298e8b2d046b8f0e61d291557956ce68,5,-1300.0,-1300.0,-1300.0,290.16,290.16
2990a62b3947d83ccbfb06300eb7c0ab,1,-2399.0,-2399.0,-2399.0,2250.0,2250.0
299807062675c204d8f8caffc7e91708,1,-54.0,-54.0,-58.0,2250.0,2250.0
29981340afb30526d34a9015cab7cb5a,1,-205.0,-205.0,-205.0,9000.0,9000.0
29a0864fcd3794f932628e3fea9edf6f,2,-64.0,-64.0,-64.0,10.26,10.26
29a2f627c23110aba0325b9ae6534f84,1,-940.0,-940.0,-940.0,205.47,205.47
29a6cd7e7f6c3b89269321625b4865d4,1,-243.0,-243.0,-247.0,18383.4,18383.4
29a754f034d7e6dad843e84770f612ec,1,-309.0,-309.0,-309.0,6300.0,6300.0
29a95547a14bf1c41c5f5e729c93507e,13,-403.0,-403.0,-403.0,134.415,134.415
29ab0661c55a80ef7406004e4c97cf1a,26,-1353.0,-1353.0,-1353.0,753.75,753.75
29b27a33d10dd4b4c6603a71c720462f,1,-315.0,-315.0,-315.0,135000.0,135000.0
29b8d7a48b3cd4249234f47498ec49b7,1,-510.0,-510.0,-510.0,3150.0,3150.0
29b95e1225155384325986c634d706d9,1,-275.0,-275.0,-275.0,8568.45,8568.45
29b96335e7637664b3b73a816d30cf56,1,-380.0,-380.0,-380.0,365.535,365.535
29b9acd97bde68c2d91671ecf17671b3,1,-64.0,-64.0,-64.0,412.83,412.83
29ba5636e2f51022913e2c3b109b9b74,1,-104.0,-104.0,-104.0,221.355,221.355
29c7019751b41399342bb89302aa073a,1,-460.0,-460.0,-460.0,12762.8,12762.8
29c9f8da03cfa8530b6dda7036bd1ce8,18,-2569.0,-2569.0,-2577.0,4050.0,4050.0
29cf4dc93387327d799ad590bc0330d3,1,-261.0,-261.0,-263.0,19114.2,19114.2
29cfe73521cb5eda06f98b7bed408b1c,1,-174.0,-174.0,-174.0,1089.22,1089.22
29d7087894a3c4e6ee7ef8ca9b231b9a,1,-221.0,-221.0,-221.0,45000.0,45000.0
29dae2f3df0415eed27bc348e667a430,1,-7.0,-7.0,-7.0,2263.41,2263.41
29f273125cbfb8f1675236ede864e3b4,1,-107.0,-107.0,-107.0,11498.8,11498.8
29fce0bd00fc02b2c04120be88e481ea,1,-60.0,-60.0,-60.0,2059.06,2059.06
2a032631662445ec2cd6f28d23b6d93c,1,-191.0,-191.0,-207.0,9492.39,9492.39
2a0cbb29fdd06c1037f1f744e84f7871,1,-625.0,-625.0,-630.0,22781.8,22781.8
2a0ef636c2db5b89ddd6b9ec4c9c055a,1,-35.0,-35.0,-35.0,604.89,604.89
2a193298a84c96cd56304bf79538e0d3,1,-1455.0,-1455.0,-1455.0,387.945,387.945
2a1bf027da5812677b44ded1fdc32fec,1,-259.0,-259.0,-268.0,2250.0,2250.0
2a1c66df174ec5d5def3d97da55e9d68,1,-1643.0,-1643.0,-1643.0,2382.25,2382.25
2a2085b14cd8cf2af2e22bcc1863dba9,1,-122.0,-122.0,-124.0,2250.0,2250.0
2a2270fa40f24c9ff7b07af0959cb6c7,1,-108.0,-108.0,-114.0,8744.8,8744.8
2a25f18f7ac52ec464a05f4dd4fe79b7,1,-341.0,-341.0,-345.0,11636.9,11636.9
2a298930042c52bce8931dc8bcbde449,1,-26.0,-26.0,-29.0,17548.3,17548.3
2a30855c69a104f06d3ec40cbb0f52dd,1,-241.0,-241.0,-243.0,23416.8,23416.8
2a33363b2735b47c04a9703e9c184565,1,-91.0,-91.0,-91.0,352.845,352.845
2a376cf1fb4d15997b78d94dbd0d5974,21,-486.0,-486.0,-486.0,105.975,105.975
2a38dcedb27bc2779b02ca5d07a2bf9e,1,-461.0,-461.0,-465.0,2250.0,2250.0
2a3c35f27258b11f9b91a641921aa0dd,1,-2710.0,-2710.0,-2710.0,1125.0,1125.0
2a3d25edc97dafc4e9025138dc959767,1,-121.0,-121.0,-127.0,6950.21,6950.21
2a3e0cf97572a3eee14408667b81f159,1,-358.0,-358.0,-358.0,9888.12,9888.12
2a4291e44cedca69a07f01aa05ae1446,1,-165.0,-165.0,-165.0,278.955,278.955
2a46a209718f0989dbfe46338fc99036,1,-40.0,-40.0,-42.0,4449.24,4449.24
2a65bdd820278b155d5fe3c3a8970834,1,-67.0,-67.0,-67.0,2363.8,2363.8
2a684b864ba6c9628419e4200c0f8610,1,-201.0,-201.0,-201.0,7.83,7.83
2a6b52403fae91f0fbe5ecc87c37657e,1,-182.0,-182.0,-182.0,967.77,967.77
2a78f77afd2b1de5c40f64399310c166,1,-273.0,-273.0,-273.0,2250.0,2250.0
2a826a2bb1b9212b71ce05fc0ce75cd0,1,-40.0,-40.0,-40.0,201.285,201.285
2a889178eb3b552746f4d20c84c9e53c,1,-155.0,-155.0,-155.0,1159.69,1159.69
2a8a499beaa03ca03d76b27954d2cac3,1,-151.0,-151.0,-152.0,6819.21,6819.21
2a8ebadf847c7cc592c9bdd1d329fad1,1,-180.0,-180.0,-183.0,32808.9,32808.9
2a914aafcf1b5bdf1440a3251ed897d0,1,-1543.0,-1543.0,-1551.0,6750.0,6750.0
2a929e55a1f817476bc466e04ff71e62,1,-147.0,-147.0,-149.0,9457.02,9450.0
2a93f70983d1b5da248d0187bd161417,1,-656.0,-656.0,-668.0,2250.0,2250.0
2a99925d155f92aa2cadfd05c14c3c57,2,-2877.0,-2877.0,-2882.0,9000.0,9000.0
2aa16b2662924aa04bcec21a1f4ce44b,1,-677.0,-677.0,-677.0,1708.56,1708.56
2aa18605e16569e6a544a04d2b8ae4e8,1,-199.0,-199.0,-199.0,4.005,4.005
2aa42af7ec69cace77b7dec6c5627a34,17,-2421.0,-2421.0,-2449.0,5.04,5.04
2aaa9eee51ee4a0a718158537d36ee7b,1,-247.0,-247.0,-247.0,0.54,0.54
2aabe888e5d3e7aac000ecb63ec007e4,1,-853.0,-853.0,-853.0,146.52,146.52
2ab6e0c5a6cd5ad429c368da4c87f91c,1,-924.0,-924.0,-928.0,10288.7,10288.7
2ab8a80c9a0a3573bb420300998815da,1,-17.0,-17.0,-17.0,209.16,209.16
2aba65fb5e09b9aed5fd655a96ed87fc,1,-36.0,-36.0,-36.0,900.0,900.0
2ac51f07248e36d6053ba71fb5ab3a97,1,-166.0,-166.0,-168.0,6025.81,6025.81
2aca20e443a12f3ed5e59e855fe4d95c,1,-2128.0,-2128.0,-2134.0,9000.0,9000.0
2acbfd5f0193ecec8604b32aa2efe30e,1,-569.0,-569.0,-569.0,187.29,187.29
2acf8bcb597a296f8b1dcae8b848150e,1,-513.0,-513.0,-513.0,1125.0,1125.0
2ad0ebe5e814cc6ee62d729359cda334,1,-456.0,-456.0,-456.0,14850.0,14850.0
2adbad874979d9d7490e50730670815b,1,-217.0,-217.0,-232.0,11633.9,11633.9
2adc48d854d8627b7291455f6bd80ae1,1,-474.0,-474.0,-474.0,941.265,941.265
2ae1d5f1709dd622cd21f0ca4c365973,1,-1703.0,-1703.0,-1704.0,9000.0,9000.0
2aeea59fa4524d3624024403153dcc87,1,-286.0,-286.0,-286.0,54.0,54.0
2aefbccf6972ffb8dd5bd086345ef1e3,11,-286.0,-286.0,-286.0,2.07,2.07
2af1ba6a27233aaaf517d93323216260,1,-243.0,-243.0,-243.0,915.795,915.795
2af30c06f5f45cdb70e85be2279967bc,1,-80.0,-80.0,-84.0,6955.25,6955.25
2af78a2246196df8adc1df8423cf9bda,1,-153.0,-153.0,-153.0,112.995,112.995
2afaa58385fdc93de5c7c9a7f800cc44,1,-223.0,-223.0,-235.0,11119.2,11119.2
2b0c610f56ed9efb1dfbd3d4522f1b42,1,-827.0,-827.0,-828.0,4045.05,4045.05
2b0ea31b1a31818961345d86220ec1b9,18,-2876.0,-2876.0,-2876.0,900.0,900.0
2b1b0cd75cd867fc3e7c0f9e5cf42768,1,-51.0,-51.0,-51.0,23206.9,23206.9
2b1f2d4ae2264f098fd1d9be22c74b42,1,-286.0,-286.0,-286.0,128.16,128.16
2b1f8fb39868a702d4aee2369670cf4b,1,-814.0,-814.0,-814.0,932.76,932.76
2b2b87f802fa14e8303a28f3fc5402eb,1,-614.0,-614.0,-615.0,2250.0,2250.0
2b30b195a7780e492ebb4a1055d472ca,1,-76.0,-76.0,-87.0,19308.8,18000.0
2b31c5faa61ee5e32e4493f68de6f297,1,-642.0,-642.0,-647.0,4342.68,4342.68
2b3836996f929385bca2c2b6da5ac92d,1,-2394.0,-2394.0,-2394.0,10377.0,10377.0
2b3bf7ff69d6b9996540949f18c0c256,1,-119.0,-119.0,-119.0,139.725,139.725
2b433b8dbf7856238f6df57bdc2d2e35,1,-568.0,-568.0,-568.0,4500.0,4500.0
2b4db82dc3c0dd8d08c7b6f67aa083d6,1,-202.0,-202.0,-202.0,1349.01,1349.01
2b57d5b4293ba668562faef16c872935,1,-1524.0,-1524.0,-1528.0,13500.0,13500.0
2b5e73d73a7c9621d5d39a9abc13628f,1,-336.0,-336.0,-355.0,2338.11,2338.11
2b5f9c7da6e1254967fbaf925441d895,9,-1833.0,-1833.0,-1833.0,10800.0,10800.0
2b616fc8f8c0f666c5fc51d798f96e6b,1,-2303.0,-2303.0,-2319.0,7875.0,7875.0
2b6f25a0cabe96ad6f0b4a383efbd3fa,1,-228.0,-228.0,-232.0,23334.0,23334.0
2b71b0728e6f132b0d1af82e6c89f2f4,1,-91.0,-91.0,-91.0,113.31,113.31
2b73dc932975831609bcccfb0a64e1d5,1,-863.0,-863.0,-863.0,7108.69,7108.69
2b78ccd0447138a7952b3b5aff3e65fc,1,-1123.0,-1123.0,-1143.0,9000.0,9000.0
2b7a520794dc4c4200a19d1bf6147e84,8,-1142.0,-1142.0,-1142.0,83.16,83.16
2b7d2f7bd781b53b2791f66f5013ed75,1,-106.0,-106.0,-107.0,22867.8,22867.8
2b833d27b30a6435b03f05c5bbde0947,1,-239.0,-239.0,-258.0,2250.0,2250.0
2b84e23e87a85e8a1cf7744a7c4dfb75,1,-1946.0,-1946.0,-1967.0,5625.0,5625.0
2b8bc309f37f32e10bf7f8106d09f885,1,-303.0,-303.0,-303.0,2250.0,2250.0
2b8bd91cda0ecf46e923d1e39cb59ac2,1,-2209.0,-2209.0,-2218.0,3375.0,3375.0
2b93e33e201442da5786b01f46f0435a,1,-203.0,-203.0,-203.0,27000.0,27000.0
2ba6a81c38d194da9f619f24d7504778,1,-56.0,-56.0,-55.0,2250.0,2250.0
2bbb1ea67db6c43e4f1002e47657f0d5,1,-2388.0,-2388.0,-2388.0,2475.0,2475.0
2bbe1a4010a5944486ce6e7aeae6a93a,1,-1791.0,-1791.0,-1791.0,222.975,222.975
2bbeb8d2093f3fe86d477e46eee0b820,1,-123.0,-123.0,-123.0,59777.7,59777.7
2bcabd18cebb2d98dccdf161491820c5,1,-972.0,-972.0,-972.0,40553.3,40553.3
2bcd46e689be764907a128535d42ddc7,1,-137.0,-137.0,-137.0,2475.0,2475.0
2bcd7f76da72d799d070fe2986ffa97a,1,-121.0,-121.0,-121.0,125.46,125.46
2bcfcf46fb2b51df2155400cba0458cc,1,-830.0,-830.0,-815.0,9721.8,9721.8
2bd0891d4a1555691696210a0d116e7b,1,-1390.0,-1390.0,-1390.0,8100.0,8100.0
2bd11d5c19b16bb2fb3a1ce318c90f51,1,-199.0,-199.0,-179.0,2250.63,0.63
2bd65a9d00e157ba7965692c5324e042,1,-214.0,-214.0,-214.0,61.29,61.29
2bd6f9bf58808e6db662e1de9ef65f52,1,-231.0,-231.0,-231.0,4024.8,4024.8
2bdc2afe5999d88aa3ad030a1bb4c44b,1,-113.0,-113.0,-113.0,3002.0,3002.0
2be53d85331104afc70be37b0e3a02ba,1,-2503.0,-2503.0,-2509.0,3375.0,3375.0
2be667edef8e7c191fae4855e3c91a3e,1,-1343.0,-1343.0,-1347.0,21375.0,21375.0
2be901440a526474c522c5d97392d1be,1,-483.0,-483.0,-483.0,5719.0,5719.0
2bee9f4ffc4b01894a568c9fa1bc0489,1,-313.0,-313.0,-313.0,293.445,293.445
2bf32c0f93e8fc25690e54c683f216a8,1,-297.0,-297.0,-297.0,19.35,19.35
2bf3bbef0b8c6dea16ba885722bc42e3,1,-837.0,-837.0,-837.0,284.76,284.76
2bfa39ed5330214a2a11b7a196628359,1,-400.0,-400.0,-400.0,348.885,348.885
2c06a5d7a5ec000ece1356c2e7b59d6f,1,-388.0,-388.0,-395.0,10460.1,10460.1
2c08696c69a453aac97c268dd74cec2a,1,-133.0,-133.0,-133.0,128790.0,128790.0
2c09e47a931795292f363b58bf176163,1,-1478.0,-1478.0,-1501.0,7875.0,7875.0
2c17c513bb29d062a856a1a22b32acde,1,-128.0,-128.0,-128.0,814.005,814.005
2c213ea2f60d4916fa841b66b4859770,1,-170.0,-170.0,-170.0,404.775,404.775
2c24a01199742b4a9f5dec6622b5b2a8,1,-156.0,-156.0,-170.0,2250.0,2250.0
2c3040e8574fe44be91e50841d7aff0d,1,-8.0,-8.0,-4.0,2250.0,2250.0
2c35d28dda4445d2efc9d0c588a49eee,1,-216.0,-216.0,-216.0,2535.3,2535.3
2c36060b6c3c0887427e2ea423c051bc,1,-215.0,-215.0,-215.0,15.48,15.48
